id;language;gender;year;degree;access
u008816;CA;F;1970;0;No
u008817;ES;M;1962;0;Started
u008818;ES;M;1971;0;Yes
u008819;ES;M;1963;0;Started
u008820;CA;M;1966;0;Started
u008821;ES;M;1967;0;Yes
u008822;CA;F;1973;0;Yes
u008823;CA;F;1956;0;No
u008824;ES;F;1974;0;No
u008825;ES;F;1957;0;Started
u008826;CA;F;1969;0;Yes
u008827;ES;M;1973;0;Started
u008828;ES;M;1957;0;Started
u008829;ES;F;1961;0;Yes
u008830;ES;M;1967;0;Yes
u008831;ES;M;1968;0;Started
u008832;ES;F;1965;0;No
u008833;ES;M;1968;0;Started
u008834;ES;F;1967;0;No
u008835;CA;F;1961;1;Started
u008836;CA;M;1968;0;No
u008837;ES;F;1960;1;No
u008838;CA;F;1961;0;Yes
u008839;CA;M;1965;0;Started
u008840;CA;M;1959;0;Started
u008841;ES;F;1962;0;Started
u008842;ES;M;1970;0;Started
u008843;ES;F;1970;1;Yes
u008844;ES;F;1966;0;Started
u008845;CA;F;1959;0;Yes
u008846;CA;F;1973;0;No
u008847;ES;F;1970;0;No
u008848;CA;F;1964;0;Yes
u008849;ES;M;1965;0;Yes
u008850;CA;M;1967;0;Yes
u008851;CA;M;1961;0;Started
u008852;ES;M;1962;0;Yes
u008853;ES;M;1965;0;Yes
u008854;CA;M;1965;0;No
u008855;CA;F;1972;0;Yes
u008856;CA;F;1963;0;Yes
u008857;ES;M;1967;1;Yes
u008858;ES;F;1963;0;Yes
u008859;ES;F;1965;0;No
u008860;ES;F;1956;0;Yes
u008861;CA;M;1973;0;Started
u008862;ES;M;1961;0;No
u008863;ES;M;1972;0;No
u008864;CA;F;1963;0;No
u008865;CA;M;1961;1;Started
u008866;ES;F;1973;0;No
u008867;ES;F;1969;0;Started
u008868;ES;M;1970;0;Yes
u008869;CA;M;1965;0;No
u008870;ES;M;1969;0;Started
u008871;ES;F;1969;0;No
u008872;CA;M;1967;0;Started
u008873;ES;F;1969;0;Yes
u008874;ES;F;1974;0;Yes
u008875;ES;M;1963;1;Started
u008876;ES;M;1964;0;Started
u008877;ES;M;1959;0;Started
u008878;ES;M;1961;0;Started
u008879;ES;M;1971;0;Yes
u008880;ES;F;1971;0;Yes
u008881;ES;M;1971;1;Started
u008882;ES;F;1976;0;Yes
u008883;CA;F;1965;0;Started
u008884;ES;M;1965;0;Started
u008885;ES;M;1968;1;Yes
u008886;CA;M;1969;0;Yes
u008887;CA;M;1975;0;Yes
u008888;ES;F;1959;0;Yes
u008889;ES;M;1957;0;Started
u008890;ES;M;1965;1;Yes
u008891;ES;M;1963;0;Yes
u008892;CA;M;1964;0;Yes
u008893;CA;F;1971;1;Started
u008894;CA;M;1961;0;Yes
u008895;CA;M;1964;0;Yes
u008896;CA;M;1969;0;Started
u008897;ES;M;1971;0;No
u008898;CA;M;1968;0;Yes
u008899;ES;M;1961;0;No
u008900;ES;F;1966;0;Yes
u008901;CA;M;1961;0;Yes
u008902;CA;F;1973;0;Started
u008903;ES;M;1974;0;Yes
u008904;ES;M;1968;0;Started
u008905;CA;F;1971;0;Started
u008906;ES;F;1970;1;Started
u008907;CA;M;1975;1;No
u008908;ES;M;1969;0;Yes
u008909;ES;M;1972;0;Started
u008910;ES;M;1969;0;Yes
u008911;ES;M;1965;0;No
u008912;CA;F;1973;0;Yes
u008913;ES;F;1970;0;Yes
u008914;CA;M;1966;0;Yes
u008915;ES;F;1966;0;Started
u008916;CA;M;1966;0;Started
u008917;CA;F;1966;0;Yes
u008918;CA;F;1965;0;Started
u008919;CA;F;1969;0;No
u008920;ES;F;1972;0;No
u008921;CA;M;1965;0;Yes
u008922;ES;F;1963;1;Started
u008923;CA;F;1961;1;Started
u008924;ES;F;1973;0;Yes
u008925;ES;M;1971;0;Started
u008926;ES;M;1969;0;Yes
u008927;ES;F;1972;0;Yes
u008928;ES;M;1967;0;Started
u008929;CA;M;1971;0;Yes
u008930;ES;M;1965;0;Started
u008931;ES;F;1969;0;No
u008932;ES;F;1965;1;Started
u008933;CA;M;1967;1;Yes
u008934;ES;M;1967;0;No
u008935;ES;M;1969;1;Started
u008936;CA;F;1961;0;Yes
u008937;CA;F;1964;0;Yes
u008938;ES;M;1969;0;No
u008939;CA;M;1962;0;Yes
u008940;CA;M;1968;0;Started
u008941;ES;F;1973;0;Started
u008942;CA;F;1959;0;No
u008943;ES;F;1960;0;Started
u008944;ES;M;1961;0;Started
u008945;CA;M;1961;0;No
u008946;ES;F;1969;0;Started
u008947;CA;F;1969;0;Started
u008948;ES;M;1971;0;Yes
u008949;CA;M;1972;0;Started
u008950;ES;F;1969;0;Yes
u008951;CA;F;1965;0;Started
u008952;ES;M;1969;1;Started
u008953;CA;M;1974;0;Yes
u008954;ES;F;1969;0;Started
u008955;ES;M;1967;0;Started
u008956;ES;M;1967;0;Yes
u008957;CA;M;1970;0;No
u008958;ES;M;1964;0;Started
u008959;CA;F;1970;1;Yes
u008960;CA;M;1974;0;Started
u008961;ES;M;1959;0;Yes
u008962;ES;M;1975;0;Started
u008963;ES;M;1968;0;Yes
u008964;ES;M;1961;0;Started
u008965;ES;M;1963;0;Yes
u008966;ES;M;1966;0;No
u008967;ES;M;1970;0;Started
u008968;CA;M;1968;0;No
u008969;CA;M;1963;0;No
u008970;ES;F;1969;0;Started
u008971;ES;F;1970;1;No
u008972;ES;M;1965;1;Started
u008973;ES;M;1969;0;Started
u008974;ES;M;1974;0;Yes
u008975;ES;F;1964;0;Yes
u008976;CA;M;1970;1;Yes
u008977;ES;F;1971;0;Yes
u008978;CA;F;1958;1;Yes
u008979;CA;F;1964;0;Yes
u008980;ES;M;1976;1;Yes
u008981;ES;M;1963;0;Started
u008982;ES;M;1969;0;No
u008983;CA;M;1973;0;Yes
u008984;ES;M;1966;0;Started
u008985;ES;M;1966;0;Started
u008986;CA;M;1972;0;Yes
u008987;ES;F;1966;0;Started
u008988;ES;F;1971;0;Yes
u008989;ES;M;1962;0;Started
u008990;ES;M;1972;0;Started
u008991;ES;M;1969;0;Started
u008992;CA;F;1967;0;Started
u008993;ES;M;1960;0;No
u008994;ES;M;1971;0;Yes
u008995;ES;F;1966;0;Yes
u008996;ES;M;1978;0;No
u008997;ES;F;1975;0;Started
u008998;ES;F;1968;1;No
u008999;CA;M;1967;0;Started
u009000;CA;F;1961;1;Started
u009001;CA;F;1956;0;Yes
u009002;ES;M;1963;0;Started
u009003;CA;M;1963;0;Yes
u009004;CA;M;1968;1;No
u009005;ES;M;1969;1;Started
u009006;ES;M;1977;0;Started
u009007;CA;F;1960;1;Started
u009008;ES;M;1957;1;Started
u009009;CA;M;1972;1;No
u009010;CA;F;1967;1;No
u009011;CA;M;1967;0;Yes
u009012;CA;F;1963;0;Yes
u009013;CA;M;1968;0;Started
u009014;ES;M;1969;0;Yes
u009015;ES;M;1962;0;Started
u009016;CA;F;1963;0;No
u009017;ES;M;1963;0;Started
u009018;CA;M;1959;0;No
u009019;CA;M;1964;1;No
u009020;ES;F;1966;0;Started
u009021;CA;M;1971;0;Started
u009022;CA;M;1961;1;Started
u009023;ES;M;1972;0;Yes
u009024;CA;F;1969;1;No
u009025;ES;M;1957;0;No
u009026;ES;M;1969;0;Started
u009027;CA;F;1973;0;No
u009028;CA;F;1975;0;No
u009029;ES;F;1961;0;Started
u009030;ES;M;1973;0;Started
u009031;CA;M;1960;0;Yes
u009032;ES;F;1967;0;Yes
u009033;CA;M;1976;0;Yes
u009034;ES;M;1965;0;Yes
u009035;ES;M;1962;0;Started
u009036;ES;F;1966;0;Started
u009037;ES;M;1962;0;Started
u009038;ES;M;1965;0;Yes
u009039;CA;M;1960;0;Started
u009040;ES;M;1957;0;No
u009041;ES;M;1966;0;Yes
u009042;ES;F;1964;0;Yes
u009043;CA;M;1970;0;Started
u009044;ES;F;1963;1;Started
u009045;ES;M;1964;1;Started
u009046;CA;F;1968;0;Yes
u009047;ES;M;1968;1;Started
u009048;ES;F;1966;0;Started
u009049;ES;F;1973;1;Started
u009050;ES;M;1970;0;Started
u009051;CA;M;1971;0;Started
u009052;ES;M;1959;1;No
u009053;CA;M;1970;0;Started
u009054;CA;M;1965;0;No
u009055;CA;F;1967;0;Started
u009056;CA;F;1965;0;Yes
u009057;CA;M;1968;0;Started
u009058;ES;F;1966;0;No
u009059;CA;F;1966;0;Started
u009060;CA;M;1960;0;Started
u009061;ES;F;1969;0;Yes
u009062;ES;M;1966;0;No
u009063;CA;F;1968;0;Yes
u009064;ES;M;1960;0;Started
u009065;CA;M;1962;0;Started
u009066;ES;M;1964;0;Yes
u009067;CA;F;1968;1;Yes
u009068;ES;M;1967;0;Yes
u009069;CA;F;1968;1;Started
u009070;CA;M;1958;0;Started
u009071;ES;M;1967;0;Started
u009072;ES;F;1965;1;Yes
u009073;CA;M;1974;1;Started
u009074;ES;M;1967;1;Started
u009075;ES;M;1960;1;Started
u009076;ES;M;1968;0;No
u009077;ES;M;1966;0;Started
u009078;ES;F;1976;1;Started
u009079;ES;M;1970;0;Started
u009080;ES;M;1958;0;Yes
u009081;ES;M;1962;1;Started
u009082;CA;M;1972;1;Yes
u009083;CA;M;1973;0;Yes
u009084;ES;M;1971;0;Yes
u009085;ES;F;1968;0;No
u009086;CA;F;1968;1;Yes
u009087;CA;M;1968;0;Yes
u009088;CA;M;1963;0;No
u009089;ES;M;1961;1;Started
u009090;CA;M;1964;1;Yes
u009091;ES;F;1977;1;Started
u009092;CA;M;1971;0;Yes
u009093;ES;M;1968;1;No
u009094;ES;F;1974;0;No
u009095;CA;M;1975;0;No
u009096;ES;M;1979;0;Started
u009097;ES;F;1961;0;Yes
u009098;ES;F;1960;0;Started
u009099;CA;F;1975;0;Started
u009100;CA;M;1973;0;Yes
u009101;ES;F;1972;1;Yes
u009102;ES;F;1966;0;Started
u009103;ES;F;1971;0;Yes
u009104;CA;M;1968;1;No
u009105;CA;M;1972;0;Yes
u009106;ES;F;1965;0;Yes
u009107;ES;M;1963;0;Started
u009108;CA;M;1970;0;Yes
u009109;CA;F;1970;0;Yes
u009110;ES;M;1965;0;Yes
u009111;CA;M;1963;0;No
u009112;ES;M;1965;0;Started
u009113;ES;F;1965;1;No
u009114;ES;M;1965;0;Yes
u009115;ES;F;1969;0;Started
u009116;CA;M;1963;0;Yes
u009117;CA;F;1965;0;Started
u009118;CA;M;1964;1;Yes
u009119;ES;M;1967;1;Started
u009120;CA;M;1969;0;No
u009121;ES;F;1965;1;No
u009122;CA;M;1963;0;Started
u009123;ES;M;1966;0;No
u009124;CA;F;1966;0;No
u009125;ES;M;1963;0;Yes
u009126;ES;M;1965;0;Started
u009127;ES;F;1962;0;Started
u009128;CA;M;1966;0;Started
u009129;CA;M;1968;0;Yes
u009130;CA;F;1968;1;Started
u009131;ES;M;1974;1;No
u009132;ES;F;1966;0;No
u009133;ES;F;1969;1;No
u009134;CA;M;1961;0;Yes
u009135;ES;M;1962;0;Yes
u009136;CA;F;1966;0;No
u009137;CA;F;1973;0;Started
u009138;CA;F;1968;0;Started
u009139;ES;M;1976;0;No
u009140;ES;F;1971;1;Started
u009141;ES;F;1968;1;Started
u009142;ES;M;1973;0;No
u009143;ES;F;1962;0;Yes
u009144;CA;F;1967;1;Started
u009145;CA;M;1970;0;No
u009146;ES;F;1966;0;Yes
u009147;ES;F;1964;0;Started
u009148;CA;M;1965;1;Yes
u009149;ES;M;1964;0;No
u009150;ES;M;1969;0;Started
u009151;CA;F;1965;0;Yes
u009152;ES;F;1970;0;Started
u009153;CA;F;1973;0;Yes
u009154;ES;F;1967;0;Yes
u009155;CA;F;1964;0;Yes
u009156;CA;M;1967;0;Yes
u009157;ES;M;1969;0;Yes
u009158;ES;M;1968;0;Started
u009159;ES;M;1970;1;No
u009160;CA;F;1965;0;Started
u009161;ES;M;1968;0;Started
u009162;CA;F;1967;0;Started
u009163;CA;F;1970;0;Started
u009164;ES;M;1972;0;Yes
u009165;ES;F;1962;0;Started
u009166;ES;F;1966;0;Yes
u009167;ES;M;1969;1;Started
u009168;CA;F;1964;0;Started
u009169;ES;M;1961;0;Yes
u009170;ES;M;1968;0;Started
u009171;CA;M;1968;0;Yes
u009172;CA;F;1961;0;Yes
u009173;CA;M;1967;0;Yes
u009174;ES;M;1964;0;Started
u009175;CA;M;1969;1;Started
u009176;CA;F;1969;0;Started
u009177;CA;M;1965;0;No
u009178;ES;M;1965;0;Yes
u009179;CA;M;1962;0;No
u009180;CA;F;1963;1;No
u009181;CA;M;1969;0;Yes
u009182;ES;M;1960;0;Started
u009183;ES;M;1967;0;Yes
u009184;CA;M;1964;0;Started
u009185;CA;M;1966;0;Started
u009186;CA;F;1973;0;Started
u009187;ES;M;1966;1;Started
u009188;CA;M;1969;1;Yes
u009189;ES;M;1970;0;Started
u009190;CA;F;1960;0;Started
u009191;ES;F;1967;0;Started
u009192;CA;F;1964;1;No
u009193;CA;F;1966;0;Yes
u009194;ES;F;1963;0;Started
u009195;CA;M;1964;0;Yes
u009196;ES;F;1965;0;No
u009197;ES;M;1970;0;Started
u009198;ES;F;1968;0;No
u009199;ES;M;1965;0;Yes
u009200;CA;M;1967;0;No
u009201;ES;M;1965;0;Yes
u009202;ES;M;1968;0;Yes
u009203;CA;F;1974;0;Started
u009204;ES;M;1977;0;Started
u009205;CA;M;1963;0;Started
u009206;ES;M;1968;0;Yes
u009207;CA;M;1971;0;Yes
u009208;CA;M;1970;0;Started
u009209;ES;M;1976;0;Started
u009210;ES;M;1966;0;Started
u009211;ES;F;1964;0;Started
u009212;ES;M;1957;0;Started
u009213;CA;M;1965;0;Yes
u009214;ES;M;1968;1;Started
u009215;ES;M;1968;0;Started
u009216;ES;M;1970;0;Yes
u009217;CA;M;1963;0;Yes
u009218;CA;F;1961;0;Started
u009219;ES;M;1970;0;Yes
u009220;ES;F;1967;0;Yes
u009221;ES;M;1961;0;Yes
u009222;ES;M;1973;0;Yes
u009223;ES;M;1970;0;Started
u009224;ES;M;1971;0;Yes
u009225;ES;F;1973;0;Yes
u009226;ES;F;1963;1;Yes
u009227;CA;M;1966;0;Yes
u009228;ES;M;1962;1;No
u009229;ES;M;1967;0;Yes
u009230;ES;M;1970;0;Yes
u009231;ES;M;1969;0;No
u009232;CA;M;1969;0;Started
u009233;CA;M;1968;0;No
u009234;ES;F;1964;0;No
u009235;ES;M;1960;1;Yes
u009236;CA;F;1962;1;Started
u009237;ES;M;1963;1;No
u009238;ES;M;1972;1;Started
u009239;CA;F;1966;0;No
u009240;CA;M;1963;0;Started
u009241;ES;F;1963;0;Yes
u009242;ES;F;1970;0;No
u009243;CA;F;1964;0;Yes
u009244;ES;F;1967;0;Yes
u009245;ES;F;1971;0;Yes
u009246;CA;M;1969;1;No
u009247;ES;M;1960;0;Yes
u009248;ES;M;1968;0;Started
u009249;ES;F;1961;0;Started
u009250;ES;F;1964;1;No
u009251;ES;F;1972;0;Yes
u009252;CA;M;1967;0;Started
u009253;CA;F;1961;0;Started
u009254;ES;M;1969;0;No
u009255;ES;M;1975;0;No
u009256;CA;F;1958;0;Started
u009257;ES;M;1961;0;Yes
u009258;CA;M;1972;1;Started
u009259;ES;F;1973;0;Started
u009260;ES;M;1972;0;Started
u009261;ES;F;1971;0;Yes
u009262;ES;F;1970;0;Started
u009263;CA;M;1968;0;No
u009264;ES;M;1970;0;Started
u009265;ES;F;1966;0;Yes
u009266;ES;M;1971;1;No
u009267;CA;M;1969;0;Started
u009268;CA;M;1971;0;Yes
u009269;ES;F;1970;1;Started
u009270;CA;M;1962;1;Started
u009271;CA;M;1966;1;Started
u009272;ES;F;1969;1;Started
u009273;CA;F;1967;0;Yes
u009274;ES;M;1964;0;Yes
u009275;CA;M;1970;0;No
u009276;ES;M;1966;1;Yes
u009277;ES;M;1965;0;No
u009278;ES;M;1964;1;Started
u009279;CA;M;1963;0;No
u009280;ES;M;1963;0;Started
u009281;CA;M;1968;0;Yes
u009282;ES;M;1971;0;No
u009283;ES;M;1969;0;Yes
u009284;ES;F;1971;0;No
u009285;CA;M;1973;0;Yes
u009286;ES;F;1965;0;Started
u009287;CA;F;1961;0;Started
u009288;CA;F;1970;0;Started
u009289;CA;M;1963;0;Yes
u009290;ES;M;1975;0;Yes
u009291;ES;M;1975;0;Yes
u009292;ES;F;1968;1;No
u009293;ES;M;1957;0;Started
u009294;ES;M;1965;0;Started
u009295;ES;M;1973;0;Started
u009296;ES;F;1970;0;Started
u009297;ES;F;1971;0;Yes
u009298;ES;M;1970;0;No
u009299;CA;F;1960;1;Yes
u009300;CA;M;1968;0;Yes
u009301;ES;F;1970;0;Started
u009302;CA;M;1969;0;Yes
u009303;CA;M;1966;0;Started
u009304;ES;F;1970;0;Started
u009305;ES;M;1964;1;No
u009306;CA;M;1971;0;Started
u009307;CA;M;1976;1;No
u009308;CA;F;1967;0;Started
u009309;CA;M;1964;0;Started
u009310;ES;M;1968;0;Started
u009311;CA;M;1966;1;Started
u009312;ES;M;1966;0;Started
u009313;ES;M;1964;0;No
u009314;ES;F;1970;0;Started
u009315;ES;F;1960;0;Started
u009316;CA;M;1971;1;No
u009317;ES;M;1965;0;Started
u009318;ES;M;1962;0;Started
u009319;CA;M;1963;0;Started
u009320;CA;F;1967;0;Yes
u009321;ES;F;1967;1;Yes
u009322;ES;F;1967;0;Yes
u009323;CA;F;1965;0;Started
u009324;ES;M;1969;0;No
u009325;ES;F;1964;0;No
u009326;ES;M;1975;0;Started
u009327;CA;M;1969;1;No
u009328;ES;M;1972;0;Yes
u009329;CA;M;1963;0;Started
u009330;ES;M;1973;0;Yes
u009331;CA;F;1965;0;No
u009332;ES;M;1972;0;Started
u009333;ES;M;1974;1;Started
u009334;ES;M;1963;0;Yes
u009335;CA;F;1971;0;No
u009336;ES;F;1961;1;Started
u009337;ES;M;1968;0;No
u009338;ES;M;1965;0;Started
u009339;CA;F;1971;0;Started
u009340;CA;M;1961;0;Yes
u009341;CA;M;1976;0;No
u009342;ES;M;1969;0;Yes
u009343;ES;M;1958;0;No
u009344;ES;M;1964;0;Started
u009345;CA;M;1978;0;Started
u009346;ES;F;1958;0;Yes
u009347;CA;M;1970;0;Started
u009348;CA;F;1968;0;Yes
u009349;ES;M;1968;1;Started
u009350;CA;M;1973;1;Yes
u009351;ES;M;1971;0;No
u009352;CA;F;1966;0;Started
u009353;ES;M;1962;0;Yes
u009354;CA;M;1965;0;No
u009355;ES;M;1965;1;Started
u009356;CA;F;1970;0;Started
u009357;CA;M;1972;1;Started
u009358;ES;M;1973;0;No
u009359;CA;F;1958;0;Started
u009360;ES;F;1974;0;Started
u009361;ES;M;1967;1;Started
u009362;CA;F;1970;0;Yes
u009363;ES;F;1957;0;No
u009364;CA;F;1964;1;Yes
u009365;ES;F;1966;0;No
u009366;ES;M;1962;1;Yes
u009367;ES;F;1963;0;Started
u009368;CA;M;1959;1;Started
u009369;ES;M;1970;0;No
u009370;ES;M;1961;0;Started
u009371;ES;F;1962;0;No
u009372;ES;M;1964;0;No
u009373;ES;M;1960;1;Started
u009374;ES;M;1969;0;Started
u009375;ES;F;1973;1;Yes
u009376;ES;F;1974;0;Yes
u009377;ES;M;1963;1;Yes
u009378;ES;F;1974;1;Yes
u009379;ES;F;1971;1;Yes
u009380;CA;M;1970;1;Started
u009381;ES;M;1967;0;Started
u009382;ES;M;1964;0;Started
u009383;ES;F;1973;1;Started
u009384;ES;M;1973;0;No
u009385;ES;M;1966;0;Yes
u009386;CA;F;1970;0;Yes
u009387;ES;F;1966;0;No
u009388;ES;M;1971;0;No
u009389;ES;M;1971;0;Yes
u009390;CA;M;1973;0;No
u009391;CA;M;1963;0;Started
u009392;ES;M;1973;0;Yes
u009393;ES;F;1968;0;Yes
u009394;CA;M;1970;0;Started
u009395;ES;F;1968;0;No
u009396;ES;M;1970;0;Started
u009397;ES;F;1968;0;Started
u009398;ES;F;1968;0;Started
u009399;ES;F;1969;0;No
u009400;ES;F;1972;0;Yes
u009401;CA;M;1969;0;Yes
u009402;ES;F;1966;0;Yes
u009403;CA;M;1968;1;No
u009404;ES;M;1972;1;Yes
u009405;ES;M;1962;1;No
u009406;ES;M;1968;0;Started
u009407;ES;F;1971;1;Started
u009408;ES;F;1968;1;Started
u009409;ES;M;1971;0;Yes
u009410;CA;F;1961;0;No
u009411;CA;M;1967;0;Started
u009412;ES;F;1963;0;Yes
u009413;ES;M;1974;1;No
u009414;CA;M;1966;0;Yes
u009415;CA;M;1968;0;Started
u009416;ES;M;1970;0;Yes
u009417;ES;F;1968;0;Yes
u009418;ES;M;1964;0;No
u009419;ES;F;1964;0;Started
u009420;ES;M;1976;1;Started
u009421;ES;M;1970;0;Yes
u009422;CA;M;1967;0;Yes
u009423;ES;M;1963;0;Started
u009424;CA;M;1970;0;Started
u009425;CA;M;1966;1;Yes
u009426;CA;M;1965;0;Yes
u009427;ES;F;1975;0;Started
u009428;ES;M;1963;0;Yes
u009429;CA;F;1969;0;Started
u009430;CA;M;1969;1;Started
u009431;ES;F;1966;1;Yes
u009432;ES;F;1967;1;No
u009433;ES;M;1961;0;No
u009434;CA;M;1970;0;Yes
u009435;CA;F;1972;0;Yes
u009436;ES;F;1971;0;Yes
u009437;ES;F;1959;1;Yes
u009438;ES;F;1963;0;Started
u009439;CA;F;1964;0;No
u009440;ES;F;1968;0;Started
u009441;CA;M;1969;0;No
u009442;CA;M;1970;0;Yes
u009443;CA;F;1968;0;Yes
u009444;ES;F;1969;0;Yes
u009445;CA;M;1964;0;Yes
u009446;CA;M;1972;1;No
u009447;ES;F;1967;1;Started
u009448;CA;M;1967;0;No
u009449;ES;M;1967;1;Started
u009450;CA;F;1961;0;Yes
u009451;ES;M;1973;0;Started
u009452;ES;M;1965;1;Yes
u009453;CA;M;1976;0;Started
u009454;ES;M;1972;1;Started
u009455;ES;M;1974;0;Yes
u009456;CA;F;1965;1;Started
u009457;CA;M;1967;0;No
u009458;ES;M;1967;0;Yes
u009459;CA;M;1968;0;Started
u009460;CA;M;1968;0;Yes
u009461;ES;M;1968;1;Started
u009462;ES;F;1974;0;Yes
u009463;ES;F;1966;1;Started
u009464;ES;M;1962;1;Started
u009465;CA;M;1966;0;Yes
u009466;ES;F;1971;1;Yes
u009467;CA;F;1967;0;Started
u009468;CA;M;1969;0;Started
u009469;ES;M;1965;0;Started
u009470;ES;M;1970;0;Yes
u009471;ES;F;1965;0;No
u009472;ES;M;1971;1;No
u009473;ES;F;1972;0;Started
u009474;ES;M;1963;0;Yes
u009475;ES;M;1972;0;Yes
u009476;ES;M;1963;1;Started
u009477;ES;M;1973;0;Yes
u009478;CA;F;1965;0;Yes
u009479;CA;M;1966;0;Yes
u009480;ES;M;1974;0;Yes
u009481;ES;M;1966;0;No
u009482;ES;M;1963;0;Started
u009483;CA;M;1963;0;No
u009484;ES;M;1965;0;No
u009485;ES;M;1962;1;Started
u009486;ES;M;1967;0;Started
u009487;ES;M;1970;0;Yes
u009488;ES;F;1959;0;Yes
u009489;CA;M;1966;0;No
u009490;CA;F;1973;0;Started
u009491;ES;M;1968;0;Yes
u009492;ES;F;1966;0;Yes
u009493;ES;M;1964;1;Yes
u009494;ES;M;1961;1;Yes
u009495;CA;M;1973;0;No
u009496;ES;F;1973;0;Yes
u009497;ES;M;1964;0;No
u009498;CA;M;1970;0;Started
u009499;ES;M;1960;1;No
u009500;CA;M;1961;0;No
u009501;ES;M;1965;0;No
u009502;ES;F;1962;1;Yes
u009503;ES;M;1967;1;No
u009504;ES;M;1963;0;Started
u009505;ES;F;1967;0;Started
u009506;ES;F;1969;0;Yes
u009507;CA;F;1972;0;Yes
u009508;ES;M;1968;0;Started
u009509;CA;F;1959;0;Started
u009510;CA;M;1967;0;Yes
u009511;ES;M;1970;0;Yes
u009512;ES;M;1968;0;Yes
u009513;CA;F;1971;0;No
u009514;CA;M;1956;0;Yes
u009515;ES;F;1967;0;Yes
u009516;CA;M;1966;0;Started
u009517;ES;F;1962;1;Started
u009518;ES;M;1974;1;Started
u009519;ES;F;1964;0;No
u009520;CA;M;1969;0;No
u009521;ES;F;1966;0;Started
u009522;CA;M;1964;0;Started
u009523;ES;F;1969;1;No
u009524;CA;M;1971;0;Started
u009525;CA;F;1956;0;Yes
u009526;ES;F;1962;0;Started
u009527;ES;M;1965;0;Yes
u009528;CA;M;1959;0;Started
u009529;CA;M;1969;0;Started
u009530;CA;M;1972;0;Yes
u009531;CA;F;1978;1;No
u009532;ES;M;1963;0;Started
u009533;ES;M;1962;0;No
u009534;ES;M;1965;0;Yes
u009535;ES;M;1961;0;No
u009536;ES;M;1958;0;Yes
u009537;ES;F;1964;0;Yes
u009538;ES;M;1972;1;No
u009539;ES;M;1964;0;Yes
u009540;CA;M;1970;1;Started
u009541;ES;M;1969;0;Started
u009542;ES;F;1967;0;Yes
u009543;CA;F;1973;0;Yes
u009544;CA;M;1963;0;No
u009545;ES;F;1961;0;Started
u009546;CA;F;1965;0;Started
u009547;ES;M;1966;0;Started
u009548;CA;F;1970;0;Started
u009549;CA;M;1971;0;Started
u009550;CA;M;1965;0;Yes
u009551;ES;M;1973;0;No
u009552;ES;F;1967;1;Yes
u009553;ES;M;1964;0;No
u009554;ES;M;1971;0;Yes
u009555;ES;F;1972;1;No
u009556;ES;M;1965;0;Started
u009557;CA;M;1960;0;No
u009558;CA;F;1964;1;No
u009559;CA;F;1959;0;No
u009560;ES;M;1964;0;Yes
u009561;ES;M;1964;1;Yes
u009562;ES;M;1966;0;Yes
u009563;CA;M;1967;0;Yes
u009564;CA;M;1969;0;Started
u009565;CA;F;1968;0;Yes
u009566;CA;F;1970;0;No
u009567;CA;M;1958;0;Yes
u009568;CA;F;1968;0;Started
u009569;CA;M;1968;0;Started
u009570;ES;M;1958;0;No
u009571;ES;M;1977;0;Yes
u009572;ES;M;1967;0;Yes
u009573;ES;M;1960;0;Started
u009574;ES;F;1964;0;Yes
u009575;CA;F;1966;1;No
u009576;ES;F;1960;0;Started
u009577;ES;M;1965;1;Started
u009578;ES;M;1967;1;Started
u009579;CA;F;1961;0;Started
u009580;ES;M;1975;0;Yes
u009581;ES;M;1964;0;Started
u009582;CA;M;1968;0;Started
u009583;CA;M;1969;0;Yes
u009584;ES;M;1976;0;Started
u009585;ES;M;1962;0;Yes
u009586;ES;F;1971;0;Started
u009587;CA;M;1970;1;Started
u009588;CA;M;1971;0;No
u009589;CA;M;1969;0;Yes
u009590;ES;F;1964;1;Started
u009591;CA;F;1963;1;Yes
u009592;CA;M;1973;0;Started
u009593;ES;M;1967;0;No
u009594;ES;F;1965;0;No
u009595;CA;M;1956;0;No
u009596;CA;F;1963;1;Started
u009597;ES;M;1962;0;Started
u009598;ES;F;1966;1;Yes
u009599;ES;F;1961;0;Yes
u009600;ES;M;1960;0;Started
u009601;ES;F;1972;1;Yes
u009602;CA;F;1968;0;Started
u009603;CA;F;1962;0;No
u009604;ES;F;1970;0;No
u009605;CA;M;1977;0;Yes
u009606;ES;F;1961;0;Yes
u009607;ES;M;1971;1;Started
u009608;ES;F;1976;0;No
u009609;ES;M;1961;0;Started
u009610;ES;M;1970;0;Started
u009611;ES;M;1966;0;Yes
u009612;CA;M;1971;0;Yes
u009613;ES;M;1963;0;Yes
u009614;CA;F;1970;0;No
u009615;CA;M;1972;0;Yes
u009616;ES;M;1969;0;Yes
u009617;CA;M;1964;1;Started
u009618;ES;M;1965;0;Yes
u009619;ES;M;1970;0;Started
u009620;ES;M;1968;1;Started
u009621;CA;M;1964;0;Started
u009622;CA;M;1970;0;Yes
u009623;ES;M;1973;0;No
u009624;CA;M;1967;0;Started
u009625;ES;M;1965;0;No
u009626;ES;M;1959;1;No
u009627;ES;F;1957;0;No
u009628;ES;M;1963;0;Yes
u009629;ES;M;1966;1;No
u009630;CA;M;1971;0;Yes
